x_1	y_1	x_2	y_2	block_type	type	score
1002.4368286132812	1308.38330078125	1154.2294921875	1609.288330078125	rectangle	TextRegion	0.999751627445221
1013.2913818359375	738.3121948242188	1112.822021484375	807.059814453125	rectangle	TextRegion	0.9997175335884094
183.06983947753906	391.7214660644531	933.7432250976562	522.5987548828125	rectangle	TextRegion	0.9997004270553589
467.9058837890625	1306.2779541015625	524.8679809570312	1323.14404296875	rectangle	TextRegion	0.9977433681488037
190.2855987548828	1167.3695068359375	286.3778076171875	1189.20654296875	rectangle	TextRegion	0.997179388999939
1011.0974731445312	967.0040283203125	1108.6219482421875	1036.19384765625	rectangle	TextRegion	0.9968395233154297
189.3657684326172	960.6735229492188	286.37847900390625	984.4368286132812	rectangle	TextRegion	0.9957181811332703
396.62298583984375	965.8504638671875	421.5738830566406	980.9554443359375	rectangle	TextRegion	0.9954938888549805
188.85897827148438	1303.51953125	286.36761474609375	1324.6915283203125	rectangle	TextRegion	0.9946585297584534
191.97938537597656	733.0381469726562	313.4792175292969	752.8895874023438	rectangle	TextRegion	0.9930075407028198
390.8272705078125	153.6870574951172	601.8212890625	177.79769897460938	rectangle	TextRegion	0.9929774403572083
393.5943908691406	1307.5025634765625	421.0995788574219	1323.3729248046875	rectangle	TextRegion	0.9890051484107971
396.486572265625	735.4664306640625	421.8255615234375	753.0556030273438	rectangle	TextRegion	0.9857597947120667
787.92578125	760.3885498046875	987.0316162109375	915.0382690429688	rectangle	TextRegion	0.9804803133010864
741.6890869140625	1441.145263671875	817.7333374023438	1465.057861328125	rectangle	TextRegion	0.9736420512199402
306.6429443359375	733.465576171875	334.68597412109375	751.4766845703125	rectangle	TextRegion	0.9700984358787537
1016.2308959960938	634.8186645507812	1115.5301513671875	653.891357421875	rectangle	TextRegion	0.9611297845840454
376.00982666015625	154.14463806152344	395.83160400390625	175.11282348632812	rectangle	TextRegion	0.955690324306488
192.0011444091797	304.6622009277344	259.7874450683594	328.12664794921875	rectangle	TextRegion	0.9542303085327148
1013.6158447265625	1174.140380859375	1106.9051513671875	1239.052978515625	rectangle	TextRegion	0.9510579705238342
804.8377075195312	25.155946731567383	1143.5318603515625	81.79181671142578	rectangle	TextRegion	0.948060929775238
468.5992736816406	1169.031494140625	525.4227905273438	1188.45849609375	rectangle	TextRegion	0.9459292888641357
306.9224853515625	1304.406494140625	332.4706115722656	1322.2684326171875	rectangle	TextRegion	0.9102724194526672
554.9487915039062	1305.9327392578125	642.5700073242188	1325.91943359375	rectangle	TextRegion	0.9068912267684937
835.7395629882812	1316.7713623046875	965.46826171875	1465.2860107421875	rectangle	TextRegion	0.9008336663246155
393.562255859375	1169.6026611328125	422.3150939941406	1187.9881591796875	rectangle	TextRegion	0.8979138135910034
565.087646484375	33.208377838134766	595.8729248046875	48.924617767333984	rectangle	TextRegion	0.8951780796051025
308.39068603515625	963.1767578125	332.9292907714844	979.0586547851562	rectangle	TextRegion	0.8817521333694458
210.15980529785156	253.4471893310547	640.702392578125	288.2735290527344	rectangle	TextRegion	0.8798167109489441
763.3391723632812	23.46038246154785	1155.3787841796875	80.03729248046875	rectangle	MathsRegion	0.8786119222640991
