x_1	y_1	x_2	y_2	block_type	text	id	type	score
315.4082336425781	864.721923828125	387.3527221679688	882.42529296875	rectangle	"2a+2b
"	0	TextRegion	0.9991484880447388
616.5397338867188	30.032276153564453	645.95556640625	48.14411926269531	rectangle		1	TextRegion	0.9983861446380616
258.13409423828125	1110.1771240234375	282.0702514648437	1127.451171875	rectangle		2	TextRegion	0.9976512789726256
313.21343994140625	1303.8138427734375	338.2726135253906	1320.830810546875	rectangle		3	TextRegion	0.9973770380020142
333.07305908203125	552.9267578125	357.4714050292969	569.4431762695312	rectangle		4	TextRegion	0.9952130317687988
312.1146850585937	1111.0986328125	386.57904052734375	1129.2567138671875	rectangle	"2a+2b
"	5	TextRegion	0.9919053316116332
883.30810546875	1315.66845703125	1132.01123046875	1463.0914306640625	rectangle	"1 sáč.zvíř kostí,
1 sáč.s uhlíky,
1 sáč.se vzorky
0 kameny/,,

l sáč.se 4 úlomky
železné strusky
"	6	TextRegion	0.9910737872123718
863.6439208984375	23.842308044433597	1196.0	85.26930236816406	rectangle	", Seznam nále zů: tonda 2-24
Sezóna 1974 — str. 7
"	7	TextRegion	0.9909568428993224
260.5325927734375	548.8478393554688	285.86871337890625	569.1570434570312	rectangle		8	TextRegion	0.9901524186134338
144.31858825683594	547.681884765625	238.1512451171875	573.9449462890625	rectangle	"/14-66
"	9	TextRegion	0.980554223060608
537.6715698242188	550.7699584960938	610.0845336914062	571.6753540039062	rectangle	"r.995
"	10	TextRegion	0.98005473613739
419.0542907714844	557.2959594726562	520.1222534179688	645.4004516601562	rectangle	"DH,
po po-
vrch
příkopu
"	11	TextRegion	0.969366192817688
536.9141235351562	867.233154296875	616.7764282226562	885.7947387695312	rectangle	"1l0.st,
"	12	TextRegion	0.964056134223938
258.8995361328125	859.4998779296875	284.3516540527344	879.0198364257812	rectangle		13	TextRegion	0.9639588594436646
140.91221618652344	856.9403686523438	226.6310577392578	882.5182495117188	rectangle	"/14-61
"	14	TextRegion	0.95367169380188
880.7000732421875	327.7817077636719	1158.02587890625	498.7206115722656	rectangle	"1 sáč.s přeslenem
ze střepu či /apíš,
hrnčířskou čepelí,
1 sáč. zvířekostí,
l sáč. s uhlí

1 sáčevzorků
kameny/
"	15	TextRegion	0.9392865896224976
319.0318298339844	321.5295715332031	344.7894287109375	339.2482604980469	rectangle		16	TextRegion	0.9182167649269104
138.2921600341797	1300.078125	225.630615234375	1322.9921875	rectangle	"/14-69
"	17	TextRegion	0.9135333895683287
873.2874145507812	873.8914184570312	1120.6046142578125	968.6234741210938	rectangle	" 

áč.u:
/5 kamený/
"	19	TextRegion	0.8585049510002136
253.1290740966797	1300.4356689453125	281.353759765625	1320.75439453125	rectangle		20	TextRegion	0.8510341644287109
409.2810363769531	1314.7930908203125	575.2728271484375	1395.0506591796875	rectangle	"Vedzžvem ZU
nad úrov=
ní l,fáze-

 
"	21	TextRegion	0.8334019184112549
